№,Символ,Кільк.,Імовірність,%
2611,ШІП,2,0.00017,0.01733
2612,ШІТ,1,9.0e-05,0.00866
2613,ШАБ,3,0.00026,0.02599
2614,ШВИ,2,0.00017,0.01733
2615,ШЕБ,2,0.00017,0.01733
2616,ШЕН,1,9.0e-05,0.00866
2617,ШЕО,2,0.00017,0.01733
2618,ШЕС,1,9.0e-05,0.00866
2619,ШЕТ,1,9.0e-05,0.00866
2620,ШЕУ,1,9.0e-05,0.00866
2621,ШЕЯ,1,9.0e-05,0.00866
2622,ШИЙ,2,0.00017,0.01733
2623,ШИН,2,0.00017,0.01733
2624,ШИР,2,0.00017,0.01733
2625,ШИТ,1,9.0e-05,0.00866
2626,ШИХ,1,9.0e-05,0.00866
2627,ШЛЕ,1,9.0e-05,0.00866
2628,ШЛЯ,3,0.00026,0.02599
2629,ШНЬ,1,9.0e-05,0.00866
2630,ШОЇ,1,9.0e-05,0.00866
2631,ШОГ,4,0.00035,0.03465
2632,ШТІ,1,9.0e-05,0.00866
2633,ШТУ,1,9.0e-05,0.00866
2634,ШУЄ,3,0.00026,0.02599
2635,ШУЮ,1,9.0e-05,0.00866
2636,ЩЕЛ,1,9.0e-05,0.00866
2637,ЩЕН,2,0.00017,0.01733
2638,ЩОБ,11,0.00095,0.09529
2639,ЩОВ,7,0.00061,0.06064
2640,ЩОК,4,0.00035,0.03465
2641,ЩОМ,1,9.0e-05,0.00866
2642,ЩОН,5,0.00043,0.04331
2643,ЩОП,4,0.00035,0.03465
2644,ЩОС,2,0.00017,0.01733
2645,ЩОЦ,2,0.00017,0.01733
2646,ЩУВ,1,9.0e-05,0.00866
2647,ЬІД,1,9.0e-05,0.00866
2648,ЬІМ,1,9.0e-05,0.00866
2649,ЬІН,1,9.0e-05,0.00866
2650,ЬІП,2,0.00017,0.01733
2651,ЬАЛ,1,9.0e-05,0.00866
2652,ЬБІ,1,9.0e-05,0.00866
2653,ЬБЛ,2,0.00017,0.01733
2654,ЬВІ,5,0.00043,0.04331
2655,ЬВЗ,1,9.0e-05,0.00866
2656,ЬВИ,3,0.00026,0.02599
2657,ЬВХ,1,9.0e-05,0.00866
2658,ЬДІ,1,9.0e-05,0.00866
2659,ЬДО,1,9.0e-05,0.00866
2660,ЬЖО,1,9.0e-05,0.00866
2661,ЬЗА,2,0.00017,0.01733
2662,ЬКІ,1,9.0e-05,0.00866
2663,ЬКА,6,0.00052,0.05198
2664,ЬКИ,6,0.00052,0.05198
2665,ЬКО,4,0.00035,0.03465
2666,ЬКУ,1,9.0e-05,0.00866
2667,ЬНІ,2,0.00017,0.01733
2668,ЬНА,5,0.00043,0.04331
2669,ЬНЕ,1,9.0e-05,0.00866
2670,ЬНИ,13,0.00113,0.11261
2671,ЬНО,9,0.00078,0.07796
2672,ЬНУ,1,9.0e-05,0.00866
2673,ЬОЇ,1,9.0e-05,0.00866
2674,ЬОВ,3,0.00026,0.02599
2675,ЬОГ,16,0.00139,0.1386
2676,ЬОД,3,0.00026,0.02599
2677,ЬОМ,3,0.00026,0.02599
2678,ЬОО,1,9.0e-05,0.00866
2679,ЬОП,1,9.0e-05,0.00866
2680,ЬПІ,1,9.0e-05,0.00866
2681,ЬПЕ,1,9.0e-05,0.00866
2682,ЬПО,4,0.00035,0.03465
2683,ЬПР,1,9.0e-05,0.00866
2684,ЬРА,1,9.0e-05,0.00866
2685,ЬРЕ,1,9.0e-05,0.00866
2686,ЬСЕ,1,9.0e-05,0.00866
2687,ЬСЯ,24,0.00208,0.2079
2688,ЬТА,3,0.00026,0.02599
2689,ЬТС,1,9.0e-05,0.00866
2690,ЬУВ,1,9.0e-05,0.00866
2691,ЬУС,1,9.0e-05,0.00866
2692,ЬФІ,1,9.0e-05,0.00866
2693,ЬФА,1,9.0e-05,0.00866
2694,ЬФЦ,1,9.0e-05,0.00866
2695,ЬЦЕ,1,9.0e-05,0.00866
2696,ЬЦЯ,1,9.0e-05,0.00866
2697,ЬШЕ,1,9.0e-05,0.00866
2698,ЬШЛ,1,9.0e-05,0.00866
2699,ЬШО,1,9.0e-05,0.00866
2700,ЬЯК,5,0.00043,0.04331
2701,ЮЄБ,1,9.0e-05,0.00866
2702,ЮЄЧ,1,9.0e-05,0.00866
2703,ЮБІ,1,9.0e-05,0.00866
2704,ЮБЛ,1,9.0e-05,0.00866
2705,ЮВА,4,0.00035,0.03465
2706,ЮДЛ,2,0.00017,0.01733
2707,ЮЗА,3,0.00026,0.02599
2708,ЮЗЧ,1,9.0e-05,0.00866
2709,ЮКІ,1,9.0e-05,0.00866
2710,ЮКО,1,9.0e-05,0.00866
2711,ЮНК,2,0.00017,0.01733
2712,ЮОС,1,9.0e-05,0.00866
2713,ЮРО,1,9.0e-05,0.00866
2714,ЮТИ,1,9.0e-05,0.00866
2715,ЮТУ,1,9.0e-05,0.00866
2716,ЮТЬ,11,0.00095,0.09529
2717,ЮХО,1,9.0e-05,0.00866
2718,ЮЧА,1,9.0e-05,0.00866
2719,ЮЧЕ,9,0.00078,0.07796
2720,ЮЧИ,5,0.00043,0.04331
2721,ЮШЛ,1,9.0e-05,0.00866
2722,ЮЯК,1,9.0e-05,0.00866
2723,ЯЄБ,1,9.0e-05,0.00866
2724,ЯЄВ,1,9.0e-05,0.00866
2725,ЯЄН,1,9.0e-05,0.00866
2726,ЯЄТ,1,9.0e-05,0.00866
2727,ЯЄЦ,1,9.0e-05,0.00866
2728,ЯІБ,1,9.0e-05,0.00866
2729,ЯІМ,1,9.0e-05,0.00866
2730,ЯІН,3,0.00026,0.02599
2731,ЯАБ,1,9.0e-05,0.00866
2732,ЯАТ,1,9.0e-05,0.00866
2733,ЯБЛ,2,0.00017,0.01733
2734,ЯБР,1,9.0e-05,0.00866
2735,ЯБУ,3,0.00026,0.02599
2736,ЯВІ,5,0.00043,0.04331
2737,ЯВВ,2,0.00017,0.01733
2738,ЯВИ,6,0.00052,0.05198
2739,ЯВЛ,2,0.00017,0.01733
2740,ЯВО,1,9.0e-05,0.00866
2741,ЯВС,5,0.00043,0.04331
2742,ЯВХ,2,0.00017,0.01733
2743,ЯВЯ,1,9.0e-05,0.00866
2744,ЯГО,1,9.0e-05,0.00866
2745,ЯГР,1,9.0e-05,0.00866
2746,ЯДІ,1,9.0e-05,0.00866
2747,ЯДА,1,9.0e-05,0.00866
2748,ЯДЗ,1,9.0e-05,0.00866
2749,ЯДИ,1,9.0e-05,0.00866
2750,ЯДК,7,0.00061,0.06064
2751,ЯДЛ,6,0.00052,0.05198
2752,ЯДН,3,0.00026,0.02599
2753,ЯДО,13,0.00113,0.11261
2754,ЯДР,2,0.00017,0.01733
2755,ЯЗЄ,1,9.0e-05,0.00866
2756,ЯЗА,7,0.00061,0.06064
2757,ЯЗВ,1,9.0e-05,0.00866
2758,ЯЗК,5,0.00043,0.04331
2759,ЯЗН,1,9.0e-05,0.00866
2760,ЯЗП,1,9.0e-05,0.00866
2761,ЯЗУ,1,9.0e-05,0.00866
2762,ЯЗЧ,1,9.0e-05,0.00866
2763,ЯЙМ,1,9.0e-05,0.00866
2764,ЯКІ,6,0.00052,0.05198
2765,ЯКА,13,0.00113,0.11261
2766,ЯКД,1,9.0e-05,0.00866
2767,ЯКЕ,2,0.00017,0.01733
2768,ЯКЗ,2,0.00017,0.01733
2769,ЯКИ,8,0.00069,0.0693
2770,ЯКК,2,0.00017,0.01733
2771,ЯКМ,2,0.00017,0.01733
2772,ЯКО,14,0.00121,0.12128
2773,ЯКП,4,0.00035,0.03465
2774,ЯКР,1,9.0e-05,0.00866
2775,ЯКС,1,9.0e-05,0.00866
2776,ЯКЩ,13,0.00113,0.11261
2777,ЯМА,4,0.00035,0.03465
2778,ЯМЕ,2,0.00017,0.01733
2779,ЯМИ,2,0.00017,0.01733
2780,ЯМН,1,9.0e-05,0.00866
2781,ЯМО,1,9.0e-05,0.00866
2782,ЯМШ,1,9.0e-05,0.00866
2783,ЯНА,11,0.00095,0.09529
2784,ЯНЕ,3,0.00026,0.02599
2785,ЯНИ,1,9.0e-05,0.00866
2786,ЯНО,2,0.00017,0.01733
2787,ЯОК,2,0.00017,0.01733
2788,ЯОП,13,0.00113,0.11261
2789,ЯОС,1,9.0e-05,0.00866
2790,ЯОТ,3,0.00026,0.02599
2791,ЯПІ,3,0.00026,0.02599
2792,ЯПЕ,5,0.00043,0.04331
2793,ЯПО,8,0.00069,0.0693
2794,ЯПР,5,0.00043,0.04331
2795,ЯРВ,2,0.00017,0.01733
2796,ЯРД,1,9.0e-05,0.00866
2797,ЯРО,2,0.00017,0.01733
2798,ЯРП,1,9.0e-05,0.00866
2799,ЯРР,1,9.0e-05,0.00866
2800,ЯРФ,2,0.00017,0.01733
2801,ЯРЯ,1,9.0e-05,0.00866
2802,ЯСІ,8,0.00069,0.0693
2803,ЯСИ,1,9.0e-05,0.00866
2804,ЯСТ,1,9.0e-05,0.00866
2805,ЯТА,9,0.00078,0.07796
2806,ЯТО,1,9.0e-05,0.00866
2807,ЯТЬ,4,0.00035,0.03465
2808,ЯУГ,1,9.0e-05,0.00866
2809,ЯХЗ,2,0.00017,0.01733
2810,ЯХО,2,0.00017,0.01733
2811,ЯХУ,1,9.0e-05,0.00866
2812,ЯЦЕ,1,9.0e-05,0.00866
2813,ЯЦЬ,2,0.00017,0.01733
2814,ЯЧЕ,2,0.00017,0.01733
2815,ЯЧИ,3,0.00026,0.02599
2816,ЯЩО,4,0.00035,0.03465
2817,ЯЮТ,2,0.00017,0.01733
2818,ЯЯК,5,0.00043,0.04331
2819,№КО,1,9.0e-05,0.00866
2820,№НО,1,9.0e-05,0.00866
2821,№ОС,1,9.0e-05,0.00866
2822,№ПР,1,9.0e-05,0.00866
2823,№УД,1,9.0e-05,0.00866
