№,Символ,Кільк.,Імовірність,%
639,АБП,1,2.0e-05,0.00199
640,АБР,6,0.00012,0.01192
641,АБС,1,2.0e-05,0.00199
642,АБТ,2,4.0e-05,0.00397
643,АБУ,18,0.00036,0.03575
644,АБЦ,1,2.0e-05,0.00199
645,АВІ,48,0.00095,0.09533
646,АВА,29,0.00058,0.05759
647,АВБ,11,0.00022,0.02185
648,АВВ,17,0.00034,0.03376
649,АВГ,4,8.0e-05,0.00794
650,АВД,40,0.00079,0.07944
651,АВЕ,9,0.00018,0.01787
652,АВЖ,23,0.00046,0.04568
653,АВЗ,14,0.00028,0.0278
654,АВИ,40,0.00079,0.07944
655,АВЙ,6,0.00012,0.01192
656,АВК,14,0.00028,0.0278
657,АВЛ,18,0.00036,0.03575
658,АВМ,13,0.00026,0.02582
659,АВН,32,0.00064,0.06355
660,АВО,14,0.00028,0.0278
661,АВП,17,0.00034,0.03376
662,АВР,7,0.00014,0.0139
663,АВС,58,0.00115,0.11518
664,АВТ,18,0.00036,0.03575
665,АВУ,12,0.00024,0.02383
666,АВХ,1,2.0e-05,0.00199
667,АВЦ,1,2.0e-05,0.00199
668,АВЧ,10,0.0002,0.01986
669,АВШ,21,0.00042,0.0417
670,АВЩ,7,0.00014,0.0139
671,АВЯ,17,0.00034,0.03376
672,АГІ,4,8.0e-05,0.00794
673,АГА,39,0.00077,0.07745
674,АГД,2,4.0e-05,0.00397
675,АГЕ,1,2.0e-05,0.00199
676,АГИ,4,8.0e-05,0.00794
677,АГЛ,6,0.00012,0.01192
678,АГН,2,4.0e-05,0.00397
679,АГО,19,0.00038,0.03773
680,АГР,7,0.00014,0.0139
681,АГУ,8,0.00016,0.01589
682,АДІ,12,0.00024,0.02383
683,АДА,35,0.0007,0.06951
684,АДБ,1,2.0e-05,0.00199
685,АДВ,10,0.0002,0.01986
686,АДГ,1,2.0e-05,0.00199
687,АДЕ,17,0.00034,0.03376
688,АДЖ,18,0.00036,0.03575
689,АДЗ,6,0.00012,0.01192
690,АДИ,16,0.00032,0.03178
691,АДК,15,0.0003,0.02979
692,АДЛ,3,6.0e-05,0.00596
693,АДМ,4,8.0e-05,0.00794
694,АДН,11,0.00022,0.02185
695,АДО,20,0.0004,0.03972
696,АДР,3,6.0e-05,0.00596
697,АДТ,8,0.00016,0.01589
698,АДУ,21,0.00042,0.0417
699,АДЦ,16,0.00032,0.03178
700,АДЮ,1,2.0e-05,0.00199
701,АДЯ,1,2.0e-05,0.00199
702,АЕВ,1,2.0e-05,0.00199
703,АЕМ,4,8.0e-05,0.00794
704,АЕТ,1,2.0e-05,0.00199
705,АЖІ,2,4.0e-05,0.00397
706,АЖА,18,0.00036,0.03575
707,АЖВ,1,2.0e-05,0.00199
708,АЖГ,1,2.0e-05,0.00199
709,АЖД,2,4.0e-05,0.00397
710,АЖЕ,25,0.0005,0.04965
711,АЖИ,8,0.00016,0.01589
712,АЖК,12,0.00024,0.02383
713,АЖЛ,5,0.0001,0.00993
714,АЖМ,2,4.0e-05,0.00397
715,АЖН,9,0.00018,0.01787
716,АЖО,2,4.0e-05,0.00397
717,АЖП,3,6.0e-05,0.00596
718,АЖР,1,2.0e-05,0.00199
719,АЖС,1,2.0e-05,0.00199
720,АЖТ,2,4.0e-05,0.00397
721,АЖУ,18,0.00036,0.03575
722,АЖЧ,4,8.0e-05,0.00794
723,АЗІ,31,0.00062,0.06156
724,АЗА,51,0.00101,0.10128
725,АЗБ,2,4.0e-05,0.00397
726,АЗВ,14,0.00028,0.0278
727,АЗГ,1,2.0e-05,0.00199
728,АЗД,3,6.0e-05,0.00596
729,АЗЕ,2,4.0e-05,0.00397
730,АЗЖ,1,2.0e-05,0.00199
731,АЗИ,13,0.00026,0.02582
732,АЗК,2,4.0e-05,0.00397
733,АЗН,7,0.00014,0.0139
734,АЗО,14,0.00028,0.0278
735,АЗП,1,2.0e-05,0.00199
736,АЗР,4,8.0e-05,0.00794
737,АЗС,1,2.0e-05,0.00199
738,АЗТ,4,8.0e-05,0.00794
739,АЗУ,24,0.00048,0.04766
740,АЗЩ,1,2.0e-05,0.00199
741,АЗЮ,1,2.0e-05,0.00199
742,АЗЯ,7,0.00014,0.0139
743,АЙІ,2,4.0e-05,0.00397
744,АЙБ,5,0.0001,0.00993
745,АЙВ,11,0.00022,0.02185
746,АЙГ,3,6.0e-05,0.00596
747,АЙД,17,0.00034,0.03376
748,АЙЖ,10,0.0002,0.01986
749,АЙЗ,4,8.0e-05,0.00794
750,АЙЙ,1,2.0e-05,0.00199
751,АЙК,4,8.0e-05,0.00794
752,АЙЛ,2,4.0e-05,0.00397
753,АЙМ,13,0.00026,0.02582
754,АЙН,22,0.00044,0.04369
755,АЙО,10,0.0002,0.01986
756,АЙП,7,0.00014,0.0139
757,АЙР,2,4.0e-05,0.00397
758,АЙС,6,0.00012,0.01192
759,АЙТ,14,0.00028,0.0278
760,АЙУ,3,6.0e-05,0.00596
761,АЙХ,1,2.0e-05,0.00199
762,АЙЧ,5,0.0001,0.00993
763,АЙШ,13,0.00026,0.02582
764,АЙЩ,1,2.0e-05,0.00199
765,АКІ,33,0.00066,0.06554
766,АКА,20,0.0004,0.03972
767,АКБ,1,2.0e-05,0.00199
768,АКВ,18,0.00036,0.03575
769,АКГ,2,4.0e-05,0.00397
770,АКД,8,0.00016,0.01589
771,АКЕ,4,8.0e-05,0.00794
772,АКЗ,5,0.0001,0.00993
773,АКИ,59,0.00117,0.11717
774,АКЙ,2,4.0e-05,0.00397
775,АКК,2,4.0e-05,0.00397
776,АКЛ,2,4.0e-05,0.00397
777,АКМ,4,8.0e-05,0.00794
778,АКН,8,0.00016,0.01589
779,АКО,42,0.00083,0.08341
780,АКП,9,0.00018,0.01787
781,АКР,18,0.00036,0.03575
782,АКС,3,6.0e-05,0.00596
783,АКТ,5,0.0001,0.00993
784,АКУ,19,0.00038,0.03773
785,АКХ,3,6.0e-05,0.00596
786,АКЦ,1,2.0e-05,0.00199
787,АКШ,3,6.0e-05,0.00596
788,АКЩ,4,8.0e-05,0.00794
789,АКЯ,1,2.0e-05,0.00199
790,АЛІ,50,0.00099,0.0993
791,АЛА,29,0.00058,0.05759
792,АЛЕ,74,0.00147,0.14696
793,АЛИ,81,0.00161,0.16086
794,АЛК,1,2.0e-05,0.00199
795,АЛЛ,1,2.0e-05,0.00199
796,АЛМ,1,2.0e-05,0.00199
797,АЛО,58,0.00115,0.11518
798,АЛТ,1,2.0e-05,0.00199
799,АЛУ,4,8.0e-05,0.00794
800,АЛЬ,24,0.00048,0.04766
801,АЛЮ,30,0.0006,0.05958
802,АЛЯ,2,4.0e-05,0.00397
803,АМІ,43,0.00085,0.0854
804,АМЇ,1,2.0e-05,0.00199
805,АМА,28,0.00056,0.05561
806,АМБ,6,0.00012,0.01192
807,АМВ,5,0.0001,0.00993
808,АМД,2,4.0e-05,0.00397
809,АМЕ,80,0.00159,0.15888
810,АМЖ,1,2.0e-05,0.00199
811,АМЗ,3,6.0e-05,0.00596
812,АМИ,44,0.00087,0.08738
813,АМЙ,1,2.0e-05,0.00199
814,АМК,3,6.0e-05,0.00596
815,АМЛ,4,8.0e-05,0.00794
816,АММ,1,2.0e-05,0.00199
817,АМН,5,0.0001,0.00993
818,АМО,29,0.00058,0.05759
819,АМП,7,0.00014,0.0139
820,АМР,1,2.0e-05,0.00199
821,АМС,5,0.0001,0.00993
822,АМТ,6,0.00012,0.01192
823,АМУ,8,0.00016,0.01589
824,АМХ,1,2.0e-05,0.00199
825,АМЦ,2,4.0e-05,0.00397
826,АМЩ,3,6.0e-05,0.00596
827,АМЯ,11,0.00022,0.02185
828,АНІ,38,0.00075,0.07547
829,АНА,55,0.00109,0.10923
830,АНБ,2,4.0e-05,0.00397
831,АНВ,2,4.0e-05,0.00397
832,АНГ,13,0.00026,0.02582
833,АНД,7,0.00014,0.0139
834,АНЕ,40,0.00079,0.07944
835,АНЗ,6,0.00012,0.01192
836,АНИ,22,0.00044,0.04369
837,АНК,16,0.00032,0.03178
838,АНЛ,1,2.0e-05,0.00199
839,АНМ,2,4.0e-05,0.00397
840,АНН,48,0.00095,0.09533
841,АНО,47,0.00093,0.09334
842,АНП,5,0.0001,0.00993
843,АНС,11,0.00022,0.02185
844,АНТ,18,0.00036,0.03575
845,АНУ,7,0.00014,0.0139
846,АНХ,2,4.0e-05,0.00397
847,АНЦ,7,0.00014,0.0139
848,АНШ,1,2.0e-05,0.00199
849,АНЩ,4,8.0e-05,0.00794
850,АНЬ,4,8.0e-05,0.00794
851,АНЯ,2,4.0e-05,0.00397
852,АОБ,3,6.0e-05,0.00596
853,АОД,2,4.0e-05,0.00397
854,АОЖ,1,2.0e-05,0.00199
855,АОЗ,1,2.0e-05,0.00199
856,АОО,1,2.0e-05,0.00199
857,АОП,1,2.0e-05,0.00199
858,АОС,4,8.0e-05,0.00794
859,АОТ,5,0.0001,0.00993
860,АОЦ,2,4.0e-05,0.00397
861,АПІ,22,0.00044,0.04369
862,АПА,14,0.00028,0.0278
863,АПЕ,34,0.00068,0.06752
864,АПИ,32,0.00064,0.06355
865,АПК,5,0.0001,0.00993
866,АПЛ,4,8.0e-05,0.00794
867,АПО,34,0.00068,0.06752
868,АПР,37,0.00073,0.07348
869,АПТ,8,0.00016,0.01589
870,АПУ,3,6.0e-05,0.00596
871,АПФ,1,2.0e-05,0.00199
872,АПХ,1,2.0e-05,0.00199
873,АПЯ,8,0.00016,0.01589
874,АРІ,20,0.0004,0.03972
875,АРА,22,0.00044,0.04369
876,АРБ,27,0.00054,0.05362
877,АРВ,2,4.0e-05,0.00397
878,АРЕ,14,0.00028,0.0278
879,АРЖ,2,4.0e-05,0.00397
880,АРИ,12,0.00024,0.02383
881,АРК,2,4.0e-05,0.00397
882,АРЛ,5,0.0001,0.00993
883,АРМ,2,4.0e-05,0.00397
884,АРН,9,0.00018,0.01787
885,АРО,16,0.00032,0.03178
886,АРС,1,2.0e-05,0.00199
887,АРТ,12,0.00024,0.02383
888,АРУ,11,0.00022,0.02185
889,АРХ,1,2.0e-05,0.00199
890,АРЯ,9,0.00018,0.01787
891,АСІ,8,0.00016,0.01589
892,АСА,46,0.00091,0.09135
893,АСВ,11,0.00022,0.02185
894,АСГ,1,2.0e-05,0.00199
895,АСД,1,2.0e-05,0.00199
896,АСЕ,4,8.0e-05,0.00794
897,АСИ,9,0.00018,0.01787
898,АСК,19,0.00038,0.03773
899,АСЛ,12,0.00024,0.02383
900,АСМ,6,0.00012,0.01192
901,АСН,16,0.00032,0.03178
902,АСО,5,0.0001,0.00993
903,АСП,11,0.00022,0.02185
904,АСР,1,2.0e-05,0.00199
905,АСТ,35,0.0007,0.06951
906,АСУ,3,6.0e-05,0.00596
907,АСХ,6,0.00012,0.01192
908,АСЩ,1,2.0e-05,0.00199
909,АСЬ,5,0.0001,0.00993
910,АСЯ,15,0.0003,0.02979
911,АТІ,9,0.00018,0.01787
912,АТА,22,0.00044,0.04369
913,АТЕ,10,0.0002,0.01986
914,АТЗ,1,2.0e-05,0.00199
915,АТИ,153,0.00304,0.30385
916,АТК,6,0.00012,0.01192
917,АТЛ,1,2.0e-05,0.00199
918,АТН,4,8.0e-05,0.00794
919,АТО,36,0.00071,0.07149
920,АТР,11,0.00022,0.02185
921,АТС,8,0.00016,0.01589
922,АТТ,1,2.0e-05,0.00199
923,АТУ,13,0.00026,0.02582
924,АТЧ,1,2.0e-05,0.00199
925,АТЬ,2,4.0e-05,0.00397
926,АТЯ,4,8.0e-05,0.00794
927,АУВ,7,0.00014,0.0139
928,АУГ,1,2.0e-05,0.00199
929,АУД,2,4.0e-05,0.00397
930,АУЗ,2,4.0e-05,0.00397
931,АУК,3,6.0e-05,0.00596
932,АУН,2,4.0e-05,0.00397
933,АУЦ,1,2.0e-05,0.00199
934,АУШ,1,2.0e-05,0.00199
935,АУЯ,1,2.0e-05,0.00199
936,АФА,1,2.0e-05,0.00199
937,АФО,2,4.0e-05,0.00397
938,АФУ,1,2.0e-05,0.00199
939,АХІ,6,0.00012,0.01192
940,АХА,8,0.00016,0.01589
941,АХБ,1,2.0e-05,0.00199
942,АХВ,10,0.0002,0.01986
943,АХД,1,2.0e-05,0.00199
944,АХИ,5,0.0001,0.00993
945,АХК,2,4.0e-05,0.00397
946,АХЛ,3,6.0e-05,0.00596
947,АХМ,2,4.0e-05,0.00397
948,АХН,3,6.0e-05,0.00596
949,АХО,30,0.0006,0.05958
950,АХП,1,2.0e-05,0.00199
951,АХР,1,2.0e-05,0.00199
952,АХТ,3,6.0e-05,0.00596
953,АХУ,15,0.0003,0.02979
954,АХЩ,1,2.0e-05,0.00199
955,АХЯ,1,2.0e-05,0.00199
956,АЦІ,11,0.00022,0.02185
957,АЦА,1,2.0e-05,0.00199
958,АЦЕ,14,0.00028,0.0278
959,АЦИ,4,8.0e-05,0.00794
960,АЦЬ,2,4.0e-05,0.00397
961,АЦЮ,4,8.0e-05,0.00794
962,АЦЯ,2,4.0e-05,0.00397
963,АЧІ,3,6.0e-05,0.00596
964,АЧА,19,0.00038,0.03773
965,АЧВ,1,2.0e-05,0.00199
966,АЧД,1,2.0e-05,0.00199
967,АЧЕ,37,0.00073,0.07348
968,АЧИ,49,0.00097,0.09731
969,АЧК,1,2.0e-05,0.00199
970,АЧН,3,6.0e-05,0.00596
971,АЧО,7,0.00014,0.0139
972,АЧТ,1,2.0e-05,0.00199
973,АЧУ,7,0.00014,0.0139
974,АШІ,1,2.0e-05,0.00199
975,АША,8,0.00016,0.01589
976,АШВ,3,6.0e-05,0.00596
977,АШЕ,12,0.00024,0.02383
978,АШЖ,1,2.0e-05,0.00199
979,АШЗ,1,2.0e-05,0.00199
980,АШИ,4,8.0e-05,0.00794
981,АШК,1,2.0e-05,0.00199
982,АШЛ,1,2.0e-05,0.00199
983,АШН,7,0.00014,0.0139
984,АШО,12,0.00024,0.02383
985,АШП,1,2.0e-05,0.00199
986,АШС,2,4.0e-05,0.00397
987,АШТ,3,6.0e-05,0.00596
988,АШУ,4,8.0e-05,0.00794
989,АШХ,1,2.0e-05,0.00199
990,АЩІ,3,6.0e-05,0.00596
991,АЩА,2,4.0e-05,0.00397
992,АЩЕ,13,0.00026,0.02582
993,АЩИ,2,4.0e-05,0.00397
994,АЩО,42,0.00083,0.08341
995,АЩУ,1,2.0e-05,0.00199
996,АЮІ,1,2.0e-05,0.00199
997,АЮА,2,4.0e-05,0.00397
998,АЮБ,1,2.0e-05,0.00199
999,АЮВ,1,2.0e-05,0.00199
1000,АЮД,2,4.0e-05,0.00397
1001,АЮЗ,1,2.0e-05,0.00199
1002,АЮН,6,0.00012,0.01192
1003,АЮО,1,2.0e-05,0.00199
1004,АЮП,1,2.0e-05,0.00199
1005,АЮС,2,4.0e-05,0.00397
1006,АЮТ,9,0.00018,0.01787
1007,АЮЦ,1,2.0e-05,0.00199
1008,АЮЧ,26,0.00052,0.05163
1009,АЮЩ,1,2.0e-05,0.00199
1010,АЮЯ,2,4.0e-05,0.00397
1011,АЯБ,2,4.0e-05,0.00397
1012,АЯВ,2,4.0e-05,0.00397
1013,АЯЖ,2,4.0e-05,0.00397
1014,АЯЗ,2,4.0e-05,0.00397
1015,АЯК,23,0.00046,0.04568
1016,АЯМ,2,4.0e-05,0.00397
1017,АЯН,2,4.0e-05,0.00397
1018,АЯП,2,4.0e-05,0.00397
1019,АЯР,3,6.0e-05,0.00596
1020,АЯС,2,4.0e-05,0.00397
1021,АЯТ,1,2.0e-05,0.00199
1022,АЯЩ,1,2.0e-05,0.00199
1023,БЄК,1,2.0e-05,0.00199
1024,БІЄ,1,2.0e-05,0.00199
1025,БІВ,4,8.0e-05,0.00794
1026,БІГ,6,0.00012,0.01192
1027,БІД,6,0.00012,0.01192
1028,БІЖ,1,2.0e-05,0.00199
1029,БІЗ,2,4.0e-05,0.00397
1030,БІЙ,1,2.0e-05,0.00199
1031,БІК,6,0.00012,0.01192
1032,БІЛ,32,0.00064,0.06355
1033,БІМ,4,8.0e-05,0.00794
1034,БІН,4,8.0e-05,0.00794
1035,БІР,1,2.0e-05,0.00199
1036,БІС,5,0.0001,0.00993
1037,БІТ,1,2.0e-05,0.00199
1038,БІУ,2,4.0e-05,0.00397
1039,БІХ,2,4.0e-05,0.00397
1040,БІЦ,5,0.0001,0.00993
1041,БІЧ,1,2.0e-05,0.00199
1042,БІШ,1,2.0e-05,0.00199
1043,БІЩ,3,6.0e-05,0.00596
1044,БЇЇ,1,2.0e-05,0.00199
1045,БЇХ,1,2.0e-05,0.00199
1046,БАА,1,2.0e-05,0.00199
1047,БАБ,3,6.0e-05,0.00596
1048,БАВ,3,6.0e-05,0.00596
1049,БАГ,16,0.00032,0.03178
1050,БАЖ,2,4.0e-05,0.00397
1051,БАЙ,1,2.0e-05,0.00199
1052,БАК,9,0.00018,0.01787
1053,БАЛ,4,8.0e-05,0.00794
1054,БАН,3,6.0e-05,0.00596
1055,БАР,10,0.0002,0.01986
1056,БАТ,2,4.0e-05,0.00397
1057,БАЦ,1,2.0e-05,0.00199
1058,БАЧ,45,0.00089,0.08937
1059,БАЩ,3,6.0e-05,0.00596
1060,БАЮ,1,2.0e-05,0.00199
1061,БАЯ,1,2.0e-05,0.00199
1062,ББЕ,1,2.0e-05,0.00199
1063,ББИ,1,2.0e-05,0.00199
1064,ББЛ,1,2.0e-05,0.00199
1065,ББУ,1,2.0e-05,0.00199
1066,БВІ,2,4.0e-05,0.00397
1067,БВА,2,4.0e-05,0.00397
1068,БВИ,1,2.0e-05,0.00199
1069,БВО,4,8.0e-05,0.00794
1070,БГА,2,4.0e-05,0.00397
1071,БДЖ,2,4.0e-05,0.00397
1072,БДО,3,6.0e-05,0.00596
1073,БДУ,2,4.0e-05,0.00397
1074,БЕЗ,24,0.00048,0.04766
1075,БЕЛ,1,2.0e-05,0.00199
1076,БЕН,2,4.0e-05,0.00397
1077,БЕО,1,2.0e-05,0.00199
1078,БЕП,2,4.0e-05,0.00397
1079,БЕР,19,0.00038,0.03773
1080,БЕТ,4,8.0e-05,0.00794
1081,БЖЕ,1,2.0e-05,0.00199
1082,БЗІ,1,2.0e-05,0.00199
1083,БЗА,2,4.0e-05,0.00397
1084,БЗБ,1,2.0e-05,0.00199
1085,БЗВ,1,2.0e-05,0.00199
1086,БЗД,1,2.0e-05,0.00199
1087,БЗН,1,2.0e-05,0.00199
1088,БЗО,1,2.0e-05,0.00199
1089,БЗР,1,2.0e-05,0.00199
1090,БИІ,2,4.0e-05,0.00397
1091,БИА,1,2.0e-05,0.00199
1092,БИВ,16,0.00032,0.03178
1093,БИД,5,0.0001,0.00993
1094,БИЖ,2,4.0e-05,0.00397
1095,БИЗ,2,4.0e-05,0.00397
1096,БИЙ,4,8.0e-05,0.00794
1097,БИК,3,6.0e-05,0.00596
1098,БИЛ,11,0.00022,0.02185
1099,БИМ,1,2.0e-05,0.00199
1100,БИН,9,0.00018,0.01787
1101,БИО,3,6.0e-05,0.00596
1102,БИП,4,8.0e-05,0.00794
1103,БИР,11,0.00022,0.02185
1104,БИС,2,4.0e-05,0.00397
1105,БИТ,19,0.00038,0.03773
1106,БИХ,1,2.0e-05,0.00199
1107,БИЦ,1,2.0e-05,0.00199
1108,БИЧ,3,6.0e-05,0.00596
1109,БИШ,1,2.0e-05,0.00199
1110,БИЩ,1,2.0e-05,0.00199
1111,БИЯ,7,0.00014,0.0139
1112,БЙО,3,6.0e-05,0.00596
1113,БКА,1,2.0e-05,0.00199
1114,БКИ,1,2.0e-05,0.00199
1115,БКУ,2,4.0e-05,0.00397
1116,БЛІ,4,8.0e-05,0.00794
1117,БЛА,1,2.0e-05,0.00199
1118,БЛЕ,6,0.00012,0.01192
1119,БЛИ,37,0.00073,0.07348
1120,БЛУ,3,6.0e-05,0.00596
1121,БМІ,1,2.0e-05,0.00199
1122,БМА,1,2.0e-05,0.00199
1123,БМЕ,1,2.0e-05,0.00199
1124,БМИ,3,6.0e-05,0.00596
1125,БНІ,4,8.0e-05,0.00794
1126,БНА,1,2.0e-05,0.00199
1127,БНЕ,7,0.00014,0.0139
1128,БНИ,5,0.0001,0.00993
1129,БНО,4,8.0e-05,0.00794
1130,БНУ,2,4.0e-05,0.00397
1131,БОЄ,1,2.0e-05,0.00199
1132,БОІ,1,2.0e-05,0.00199
1133,БОЇ,1,2.0e-05,0.00199
1134,БОА,1,2.0e-05,0.00199
1135,БОБ,1,2.0e-05,0.00199
1136,БОВ,6,0.00012,0.01192
1137,БОГ,2,4.0e-05,0.00397
1138,БОД,3,6.0e-05,0.00596
1139,БОЖ,14,0.00028,0.0278
1140,БОЗ,5,0.0001,0.00993
1141,БОЙ,3,6.0e-05,0.00596
1142,БОК,14,0.00028,0.0278
1143,БОЛ,4,8.0e-05,0.00794
1144,БОМ,1,2.0e-05,0.00199
1145,БОН,6,0.00012,0.01192
1146,БОП,1,2.0e-05,0.00199
1147,БОР,2,4.0e-05,0.00397
1148,БОС,3,6.0e-05,0.00596
1149,БОТ,14,0.00028,0.0278
1150,БОУ,1,2.0e-05,0.00199
1151,БОХ,1,2.0e-05,0.00199
1152,БОЦ,1,2.0e-05,0.00199
1153,БОЧ,5,0.0001,0.00993
1154,БОЩ,4,8.0e-05,0.00794
1155,БОЮ,10,0.0002,0.01986
1156,БОЯ,7,0.00014,0.0139
1157,БПІ,2,4.0e-05,0.00397
1158,БПА,1,2.0e-05,0.00199
1159,БПЕ,2,4.0e-05,0.00397
1160,БПО,1,2.0e-05,0.00199
1161,БПР,1,2.0e-05,0.00199
1162,БРІ,3,6.0e-05,0.00596
1163,БРА,32,0.00064,0.06355
1164,БРЕ,15,0.0003,0.02979
1165,БРИ,9,0.00018,0.01787
1166,БРО,6,0.00012,0.01192
1167,БРУ,6,0.00012,0.01192
1168,БСИ,1,2.0e-05,0.00199
1169,БСО,1,2.0e-05,0.00199
1170,БСТ,4,8.0e-05,0.00794
1171,БТА,3,6.0e-05,0.00596
1172,БТИ,2,4.0e-05,0.00397
1173,БТО,17,0.00034,0.03376
1174,БУЄ,2,4.0e-05,0.00397
1175,БУІ,1,2.0e-05,0.00199
1176,БУА,2,4.0e-05,0.00397
1177,БУБ,1,2.0e-05,0.00199
1178,БУВ,37,0.00073,0.07348
1179,БУД,28,0.00056,0.05561
1180,БУЖ,1,2.0e-05,0.00199
1181,БУЙ,1,2.0e-05,0.00199
1182,БУЛ,72,0.00143,0.14299
1183,БУМ,1,2.0e-05,0.00199
1184,БУН,4,8.0e-05,0.00794
1185,БУП,1,2.0e-05,0.00199
1186,БУР,13,0.00026,0.02582
1187,БУС,2,4.0e-05,0.00397
1188,БУТ,9,0.00018,0.01787
1189,БУХ,1,2.0e-05,0.00199
1190,БУЧ,1,2.0e-05,0.00199
1191,БУЯ,1,2.0e-05,0.00199
1192,БЦЕ,1,2.0e-05,0.00199
1193,БЦЯ,3,6.0e-05,0.00596
1194,БЧИ,1,2.0e-05,0.00199
1195,БШВ,1,2.0e-05,0.00199
1196,БШЕ,1,2.0e-05,0.00199
1197,БШК,1,2.0e-05,0.00199
1198,БШЛ,1,2.0e-05,0.00199
1199,БШО,1,2.0e-05,0.00199
1200,БШУ,1,2.0e-05,0.00199
1201,БЩО,2,4.0e-05,0.00397
1202,БЯБ,1,2.0e-05,0.00199
1203,БЯЗ,2,4.0e-05,0.00397
1204,БЯЙ,2,4.0e-05,0.00397
1205,БЯК,2,4.0e-05,0.00397
1206,БЯН,1,2.0e-05,0.00199
1207,ВЄП,2,4.0e-05,0.00397
1208,ВІІ,2,4.0e-05,0.00397
1209,ВІА,3,6.0e-05,0.00596
1210,ВІБ,1,2.0e-05,0.00199
1211,ВІВ,14,0.00028,0.0278
1212,ВІГ,2,4.0e-05,0.00397
1213,ВІД,153,0.00304,0.30385
1214,ВІЖ,1,2.0e-05,0.00199
1215,ВІЗ,11,0.00022,0.02185
1216,ВІЙ,9,0.00018,0.01787
1217,ВІК,6,0.00012,0.01192
1218,ВІЛ,23,0.00046,0.04568
1219,ВІМ,11,0.00022,0.02185
1220,ВІН,95,0.00189,0.18866
1221,ВІП,9,0.00018,0.01787
1222,ВІР,15,0.0003,0.02979
1223,ВІС,28,0.00056,0.05561
1224,ВІТ,42,0.00083,0.08341
1225,ВІХ,1,2.0e-05,0.00199
1226,ВІЦ,1,2.0e-05,0.00199
1227,ВІЧ,7,0.00014,0.0139
1228,ВІШ,2,4.0e-05,0.00397
1229,ВІЩ,2,4.0e-05,0.00397
1230,ВІЮ,1,2.0e-05,0.00199
1231,ВІЯ,8,0.00016,0.01589
1232,ВЇЙ,1,2.0e-05,0.00199
1233,ВАЄ,4,8.0e-05,0.00794
1234,ВАІ,3,6.0e-05,0.00596
1235,ВАА,3,6.0e-05,0.00596
1236,ВАБ,3,6.0e-05,0.00596
1237,ВАВ,67,0.00133,0.13306
1238,ВАГ,16,0.00032,0.03178
1239,ВАД,14,0.00028,0.0278
1240,ВАЕ,1,2.0e-05,0.00199
1241,ВАЖ,54,0.00107,0.10724
1242,ВАЗ,8,0.00016,0.01589
1243,ВАЙ,3,6.0e-05,0.00596
1244,ВАК,4,8.0e-05,0.00794
1245,ВАЛ,58,0.00115,0.11518
1246,ВАМ,18,0.00036,0.03575
1247,ВАН,52,0.00103,0.10327
1248,ВАО,1,2.0e-05,0.00199
1249,ВАП,6,0.00012,0.01192
1250,ВАР,15,0.0003,0.02979
1251,ВАС,19,0.00038,0.03773
1252,ВАТ,45,0.00089,0.08937
1253,ВАУ,1,2.0e-05,0.00199
1254,ВАФ,1,2.0e-05,0.00199
1255,ВАХ,4,8.0e-05,0.00794
1256,ВАЦ,1,2.0e-05,0.00199
1257,ВАЧ,2,4.0e-05,0.00397
1258,ВАШ,13,0.00026,0.02582
1259,ВАЩ,7,0.00014,0.0139
1260,ВАЮ,6,0.00012,0.01192
1261,ВАЯ,4,8.0e-05,0.00794
1262,ВБІ,4,8.0e-05,0.00794
1263,ВБЕ,1,2.0e-05,0.00199
1264,ВБИ,12,0.00024,0.02383
1265,ВБЛ,1,2.0e-05,0.00199
1266,ВБО,1,2.0e-05,0.00199
1267,ВБР,1,2.0e-05,0.00199
1268,ВБУ,14,0.00028,0.0278
1269,ВВІ,15,0.0003,0.02979
1270,ВВА,17,0.00034,0.03376
1271,ВВЕ,3,6.0e-05,0.00596
1272,ВВИ,3,6.0e-05,0.00596
1273,ВВО,3,6.0e-05,0.00596
1274,ВВУ,1,2.0e-05,0.00199
1275,ВГА,6,0.00012,0.01192
1276,ВГЕ,1,2.0e-05,0.00199
1277,ВГЛ,3,6.0e-05,0.00596
1278,ВГО,14,0.00028,0.0278
1279,ВГУ,1,2.0e-05,0.00199
1280,ВДІ,15,0.0003,0.02979
1281,ВДА,14,0.00028,0.0278
1282,ВДВ,2,4.0e-05,0.00397
1283,ВДЕ,4,8.0e-05,0.00794
1284,ВДЖ,5,0.0001,0.00993
1285,ВДИ,1,2.0e-05,0.00199
1286,ВДО,24,0.00048,0.04766
1287,ВДР,1,2.0e-05,0.00199
1288,ВДУ,3,6.0e-05,0.00596
1289,ВДЯ,2,4.0e-05,0.00397
1290,ВЕВ,1,2.0e-05,0.00199
1291,ВЕД,10,0.0002,0.01986
1292,ВЕЗ,3,6.0e-05,0.00596
1293,ВЕЙ,1,2.0e-05,0.00199
1294,ВЕЛ,30,0.0006,0.05958
1295,ВЕН,8,0.00016,0.01589
1296,ВЕО,11,0.00022,0.02185
1297,ВЕП,3,6.0e-05,0.00596
1298,ВЕР,43,0.00085,0.0854
1299,ВЕС,13,0.00026,0.02582
1300,ВЕТ,1,2.0e-05,0.00199
1301,ВЕЦ,1,2.0e-05,0.00199
1302,ВЕЧ,6,0.00012,0.01192
1303,ВЕШ,1,2.0e-05,0.00199
